tag_id,species,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,age_group,sex,colony_id,island,capture_date,health_status,study_name,clutch_completion,date_egg
,Chinstrap,55.15,16.73,,3868.0,Adult,Female,Cormorant East,Cormorant,2020-11-14,Overweight,PAPRI2020,Yes,2020-11-04
ADE-0364,adeleie,34.61,,189.5,4376.0,Adult,,Dream South,Dream,2019-11-11,Overweight,PAPRI2019,Yes,2019-11-03
ADE-0365,Adelie,38.64,18.5,192.2,2500.0,Chick,Male,Biscoe West,Biscoe,2019-10-10,Underweight,PAPRI2019,Yes,2019-10-10
GEN-0375,Gentoo,50.36,15.75,213.2,4717.0,Adult,,Biscoe West,,2020-10-21,Healthy,PAPRI2020,Yes,2020-10-13
ADE-0366,Adelie,37.37,17.06,184.1,2500.0,Chick,,Shortcut Point,,2020-08-12,Underweight,PAPRI2020,Yes,2020-07-29
CHN-0354,Chinstrap,47.02,19.25,196.6,3788.0,Adult,Male,Biscoe West,Biscoe,2024-04-24,Healthy,PAPRI2024,No,
GEN-0376,Gentoo,45.16,14.39,213.23386233798954,4807.0,Adult,,,Cormorant,2024-12-27,Healthy,PAPRI2024,Yes,2024-12-25
,Gentoo,42.99,15.99,211.7,5288.0,Adult,M,Dream South,Dream,2023-03-09,Healthy,PAPRI2023,Yes,2023-02-23
GEN-0377,Gentoo,,15.28,213.4,5488.0,Adult,Male,Dream South,Dream,2023-07-01,Healthy,PAPRI2023,Yes,2023-06-26
,Adelie,33.2,18.63,189.5,3839.0,Adult,Female,Torgersen North,Torgersen,2019-12-25,Healthy,PAPRI2019,Yes,2019-12-11
,Chinstrap,53.55,19.18,202.8,3543.0,Adult,,Cormorant East,Cormorant,2024-06-14,Underweight,PAPRI2024,Yes,2024-06-13
GEN-0378,Gentto,43.12,15.08,205.1,4893.0,Adult,,dream,Biscoe,2023-09-08,Healthy,PAPRI2023,,2023-08-31
GEN-0379,Gentoo,49.48,14.62,,5177.0,Adult,Male,Torgersen North,Torgersen,2021-05-22,Healthy,PAPRI2021,Yes,2021-05-16
CHN-0355,Chinstrap,52.61,20.36,199.0,2500.0,Chick,Female,Biscoe,Torgersen,2023-03-02,Underweight,PAPRI2023,Yes,2023-02-18
CHN-0356,,48.68,17.57,184.7,3422.0,Adult,,Cormorant East,Cormorant,2019-12-25,Underweight,PAPRI2019,Yes,2019-12-11
GEN-0380,Gentoo,44.03,13.0,,5061.0,Adult,Female,dream island,Biscoe,2023-11-22,Unwell,PAPRI2023,Yes,2023-11-18
,Chinstrap,,20.2,,3065.0,Adult,Female,Torgersen North,unknown,2023-11-21,Underweight,PAPRI2023,Yes,2023-11-13
,Chinstrap,45.87,18.24,188.9,2500.0,Chick,Female,Biscoe West,Biscoe,2020-10-15,Underweight,PAPRI2020,Yes,2020-10-14
GEN-0381,Gentoo,46.95,17.23,214.5,3958.0,Juvenile,,Torgersen North,Torgersen,2019-11-01,Overweight,PAPRI2019,No,
,Adelie,41.17,16.98,188.8,,Chick,Female,Shortcut Point,torg,2020-09-27,Underweight,PAPRI2020,No,
,Chinstrap,49.13,18.16,183.3,,Juvenile,Female,Torgersen North,Torgersen,2024-09-10,Healthy,PAPR2023,Yes,2024-08-30
,Gentoo,44.77,15.52,207.3,5139.0,Adult,,Dream South,Dream,2024-11-14,Healthy,PAPRI2024,No,
CHN-0357,Chinstrap,47.17,16.13,,3034.0,Adult,Female,Dream South,Dream,2021-03-03,Underweight,,,
ADE-0367,Adelie,40.49,20.9,191.7,3305.145072730139,Adult,,Biscoe West,Biscoe,202-06-10,Healthy,PAPRI2020,Yes,2020-12-28
,Chinstrap,50.72182672007531,19.76,183.3,3209.0,Adult,Female,Torgersen North,,2023-07-26,,PAPRI2023,No,
,Gentoo,48.05,13.56,219.6,5417.583705181051,Adult,Male,TORGERSEN 4,Torgersen,2021-12-17,ok,PAPRI2021,No,
GEN-0382,Gentoo,45.97,,217.2,4252.0,unk,,Cormorant East,Cormorant,,Underweight,PAPRI2019,Yes,2019-12-10
ADE-0368,Adelie,43.51,19.48,185.1,2933.0,Juvenile,,Cormorant East,Cormorant,2024-04-08,Overweight,,Yes,2024-04-01
GEN-0383,Gentto,45.08,14.5,222.3,5380.0,Adult,Male,Torgersen North,Torgersen,2024-01-21,Healthy,PAPRI2024,No,
ADE-0369,Adelie,37.53,20.08,200.4,4158.0,Adult,,/Shortcut,Shortcut,2024-11-30,Overweight,,Yes,2024-11-16
GEN-0384,Gentoo,47.52,,217.6,4997.0,Adult,,Torgersen,Torgersen,2022-08-01,,PAPRI2022,Yes,2022-07-27
GEN-0385,Gentoo,47.66,13.21,220.3,3309.0,Chick,,Biscoe West,Biscoe,2023-02-14,Underweight,PAPRI2023,Yes,2023-02-12
GEN-0386,Gentoo,,15.83,,2938.0,Chick,,Shortcut Point,Shortcut,2022-01-17,Underweight,PAPRI2022,No,
ADE-0370,Adelie,39.09,19.9,194.2,4387.437535907286,Adult,Male,Biscoe West,Biscoe,2023-08-02,Overweight,PAPRI2023,Yes,2023-07-24
ADE-0371,Adelie,38.9,20.93,190.3,4581.0,Adult,Male,Cormorant East,Cormorant,2024-01-08,,PAPRI2024,,2024-01-07
,Adelie,37.34,17.2,187.4,3566.0,Adult,,Biscoe West,Biscoe,2023-05-13,Healthy,,No,
CHN-0358,,47.24,17.36,208.1,3158.0,Juvenile,Female,Shortcut Point,Shortcut,2021-09-06,Underweight,PAPRI2021,Yes,2021-08-30
,Adelie,40.48,19.36,,3236.0,Adult,,Dream South,Dream,error,Healthy,PAPRI2023,No,
,Chinstrap,50.59,19.93,194.9,3276.0,Adult,Female,Cormorant East,Cormorant,2020-07-21,Overweight,PAPRI2020,Yes,2020-07-13
ADE-0372,Adelie,38.2,16.4,197.97153055402526,3192.0,Juvenile,,Shortcut Point,Shortcut,2020-11-30,Underweight,PAPRI2020,Yes,2020-11-24
CHN-0359,Chinstrap,47.24,19.96,194.2,3590.0,Adult,Female,Biscoe West,Biscoe,,Healthy,PAPRI2021,Yes,2021-08-11
,Gentto,46.2,17.42,215.5,4447.0,Juvenile,Male,Torgersen North,Torgersen,2024-08-24,Healthy,PAPRI2024,Yes,2024-08-19
CHN-0360,Chinstrap,38.52,18.58,205.1,3197.0,Adult,Female,Dream South,Dream,2020-12-11,under weight,PAPRI2020,Yes,2020-12-03
GEN-0387,Gentoo,50.24,13.62,226.7,4614.0,Adult,,Dream South,Dream,2024-08-16,Healthy,PAPRI2024,Yes,2024-08-13
CHN-0361,Chinstrap,43.4,18.07,194.9,2802.0,Juvenile,Female,Biscoe West,Biscoe,2020-10-04,Underweight,PAPRI2020,Yes,2020-10-01
CHN-0362,Chinstrap,59.95,18.02368441712248,193.1,2690.0,Juvenile,,Biscoe West,cormor,2023-07-25,,PAPRI2023,Yes,2023-07-19
GEN-0388,Gentoo,51.01,14.14,230.0,4064.0,Juvenile,Female,Dream Island,Cormorant,,Underweight,PAPRI2021,No,
CHN-0363,Chinstrap,45.82324747129336,18.93,192.4,4250.0,Adult,F,Dream South,Dream,11-02-2022,Overweight,PAPRI2023,Yes,2023-11-13
ADE-0373,Adelie,38.75,17.43,181.6,2500.0,Chick,,Torgersen North,Torgersen,2024-04-11,Underweight,PAPRI2020,Yes,2020-01-03
CHN-0364,Chinstrap,47.58606124024577,19.77,185.7,3392.0,Juvenile,Male,Torgersen North,Torgersen,2021-10-13,Healthy,PAPRI2021,Yes,2021-09-29
,Chinstrap,49.83,16.89,196.8,3461.0,Adult,Male,Dream South,,2024-03-31,Healthy,PAPRI2024,Yes,2024-03-29
ADE-0374,adeleie,36.47,20.1,187.9,4112.0,Adult,,Dream South,Dream,2020-08-20,Healthy,,Yes,2020-08-09
,Chinstrap,54.88,18.68,191.7,3584.0,Adult,,Biscoe West,Biscoe,2023-06-21,Healthy,PAPRI2023,Yes,2023-06-20
,Adelie,37.09,,189.4,4581.0,Adult,Male,,Torgersen,2024-01-19,Healthy,PAPRI2024,Yes,2024-01-10
,Gentoo,52.5,15.17,218.8,5738.0,Adult,,Torgersen North,,2023-07-07,Healthy,PAPRI2023,Yes,2023-07-06
,Chinstrap,48.18,20.15,206.2,2695.0,Juvenile,Female,Torgersen North,dreamland,2024-99-12,Underweight,PAPRI2024,Yes,2024-11-08
,Gentoo,47.89,14.09,206.0,4921.0,Adult,Male,,Torgersen,2021-09-26,critcal ill,PP2020,,2021-09-26
,,44.79,18.04,218.5,4025.6837700775213,Adult,Female,,,2020-10-28,Healthy,PAPRI2020,Yes,2020-10-14
ADE-0375,Adelie,39.57,18.68,193.6,3850.0,Adult,Unknown,Dream South,Dream,,Healthy,PAPRI2023,Yes,2023-08-29
,Chinstrap,46.08,17.71,181.9,3276.0,Adult,,,Torgersen,2022-04-26,Healthy,PAPRI2022,,2022-04-26
,Adelie,42.9,19.16,183.7,3893.0,Adult,Male,,Cormorant,2021-06-11,Unwell,PAPRI2021,Yes,2021-06-05
CHN-0366,Chinstrap,48.27,18.11,196.4,3660.0,Adult,,Torgersen North,Torgersen,2021-08-18,N/A,PAPRI2021,No,
CHN-0367,Chinstrap,51.26,18.32,208.3,4092.0,Adult,,Dream South,,2023-10-12,Overweight,PAPRI2023,Yes,2023-10-08
CHN-0368,Chinstrap,45.6,16.34,,3645.0,Adult,,Torgersen North,Torgersen,,,PAPRI2024,Yes,2024-03-29
ADE-0376,adeleie,38.76,18.79,199.1,3568.0,Juvenile,,Torgersen North,Torgersen,2021-02-09,Healthy,PAPRI2021,,2021-02-07
,Gentoo,46.37,15.18,220.5,5514.0,Adult,,Cormorant East,Cormorant,2019-10-20,Overweight,,Yes,2019-10-15
GEN-0389,Gentoo,49.34,14.3,219.6,5733.0,Adult,,Torgersen North,Torgersen,2022-05-01,Critically Ill,PAPRI2022,Yes,2022-04-21
,adeleie,38.65,17.06,186.3,2500.0,Chick,?,Biscoe West,Biscoe,,Underweight,PAPRI2020,,2020-10-15
CHN-0369,Chinstrap,,19.78,200.1,2797.0,Juvenile,F,,cormor,2021-12-01,,PAPRI2021,No,
,Adelie,40.83866307109729,18.97,200.6,3771.0,Adult,,Biscoe West,,2022-05-18,Healthy,,Yes,2022-05-05
ADE-0377,Adelie,35.65,16.0,195.1,3891.0,Adult,Male,,Dream,2021-03-23,Healthy,papri2024,Yes,2021-03-20
GEN-0390,Gentoo,46.95,14.55,208.8,4397.0,Adult,Female,Torgersen North,Torgersen,2023-12-27,Healthy,PAPRI2023,Yes,2023-12-17
,Gentoo,50.48,15.34,208.3,5050.0,Adult,,Torgersen North,Torgersen,2020-12-20,Healthy,,Yes,2020-12-09
ADE-0378,Adelie,43.2,18.96,186.2,3324.0,Adult,,Dream South,Dream,2021-02-27,Healthy,PAPRI2021,Yes,2021-02-27
,Adelie,,19.23,195.3,3750.0,Adult,Female,Dream South,Dream,2020-03-12,Healthy,PAPRI2020,Yes,2020-03-05
,Adelie,41.3,18.65,194.4,,Adult,Female,,Shortcut,2023-08-30,Underweight,PAPRI2023,,2023-08-29
,Gentto,48.83,13.88512049593501,219.0,4869.0,Adult,Female,Torgersen North,Torgersen,2021-10-28,Healthy,PAPRI2021,Yes,2021-10-23
GEN-0391,Gentoo,49.38,14.6,225.1,3243.0,Juvenile,,Shortcut Point,Shortcut,2019-12-27,Underweight,PAPRI2019,Yes,2019-12-13
,Chinstrap,44.98,21.0,210.8,3276.0,Adult,,Dream South,Dream,2022-01-03,Underweight,,Yes,2021-12-27
ADE-0379,Adelie,37.24,18.84,188.59087214744173,3914.0,Adult,Male,Torgersen North,Torgersen,2024-08-23,Healthy,PAPRI2024,,2024-08-10
GEN-0392,,,15.19,,5435.0,Adult,Male,Torgersen North,Torgersen,2020-08-05,Healthy,PAPRI2020,Yes,2020-08-04
ADE-0380,Adelie,40.46,,,2880.0,Juvenile,Male,Dream South,Dream,2022-07-15,Underweight,PAPRI2022,Yes,2022-07-02
,Gentoo,46.3,13.0,221.9,3703.0,Juvenile,,Dream Island,Torgersen,2022-07-19,Underweight,PAPRI2022,Yes,2022-07-17
,,49.32,18.81,195.8,2500.0,Chick,,Shortcut Point,Shortcut,2020-02-15,Underweight,PAPRI2020,Yes,2020-02-06
,Chinstrap,35.28348735855936,17.75,187.4,3815.0,juvenille,Male,Torgersen North,Torgersen,2022-01-30,Healthy,PAPRI2022,No,
ADE-0381,Adelie,39.31,,194.3,,Adult,,Dream South,Dream,2023-03-06,Overweight,PAPRI2023,Yes,2023-03-02
,Chinstrap,49.27,,197.9,3658.0,Adult,,Biscoe West,Biscoe,2024-99-27,Healthy,PAPRI2021,,2021-10-26
,Chinstrap,45.88,17.5,188.3,3147.0,,,Dream South,torg,2023-08-10,Underweight,PAPRI2023,Yes,2023-08-05
,Gentoo,48.51,15.61,207.3,4464.0,Adult,,Shortcut Point,Shortcut,2022-11-10,Underweight,PAPRI2022,Yes,2022-10-30
ADE-0382,Adelie,40.04,,196.4,3586.0,Adult,,,Shortcut,2022-12-16,Overweight,PAPRI2022,Yes,2022-12-07
GEN-0393,Gentoo,42.73,16.35,220.9,,Adult,Female,Torgersen North,Torgersen,2024-09-27,Unwell,PAPRI2024,Yes,2024-09-25
,Gentoo,45.52,14.09,219.9,4531.0,Adult,M,/Shortcut,Dream,9999-99-99,Healthy,PAPRI2020,Yes,2020-02-03
CHN-0371,Chinstrap,40.22,20.79,203.0,3767.0,Adult,,,Biscoe,2022-05-28,,,No,
CHN-0372,Chinstrap,47.74,18.45,209.4,3112.0,Adult,Female,Cormorant East,Cormorant,2021-07-17,Underweight,PAPRI2021,,2021-07-03
,Gentoo,44.072330574852444,15.31,,5461.0,Adult,Male,Dream Island,,2021-05-28,Healthy,PAPRI2021,Yes,2021-05-25
,Gentoo,51.3,13.63,226.74649136248397,4213.508681572805,Juvenile,,Cormorant East,unknown,9999-99-99,Underweight,PAPR2023,Yes,2022-02-09
,Chinstrap,51.06,17.49,204.4,3247.0,Juvenile,Female,Torgersen North,Torgersen,2020-03-10,Healthy,PAPRI2020,Yes,2020-03-08
,Chinstrap,57.07,,209.3,3616.0,Adult,,Biscoe West,Biscoe,2024-06-26,Healthy,PAPRI2024,Yes,2023-12-25
CHN-0373,Chinstrap,46.8,17.49,230.0,4107.0,ADLT,Male,Torgersen North,Torgersen,2021-07-23,Healthy,PAPRI2021,,2021-07-10
CHN-0374,Chinstrap,48.81,19.44,197.7,3661.0,unk,Female,Biscoe West,Biscoe,2022-10-31,Overweight,,Yes,2022-10-25
ADE-0383,Adelie,41.9,17.46,196.7,3366.0,Adult,Female,Dream South,Dream,not-a-date,Healthy,PAPRI2021,Yes,2021-07-11
GEN-0394,Gentoo,46.02,13.58,206.5,4807.0,Adult,Male,Torgersen North,Torgersen,2024-12-11,Critically Ill,PAPRI2024,Yes,2024-12-09
GEN-0395,Gentoo,46.69,13.92,215.5,4798.0,Adult,,Torgersen North,cormor,2021-08-23,Healthy,PAPRI2021,Yes,2021-08-22
,Chinstrap,50.38,20.71,204.9,2500.0,Adult,Female,Dream South,Dream,2023-08-23,Underweight,PAPRI2023,Yes,2023-08-10
ADE-0384,Adelie,40.2,19.66,174.97125454051582,3005.0,Juvenile,,Dream South,,,Underweight,PAPRI2021,Yes,2021-03-08
,Gentoo,46.54,13.17,212.9,4996.0,Adult,,Torgersen North,Torgersen,2022-06-07,Critically Ill,PAPRI2022,No,
,Adelie,39.85,17.3,187.0,3702.0,Adult,F,Dream South,Dream,2023-07-04,Healthy,,No,
,Chinstrap,49.07,20.39,170.83344680929437,3780.0,Adult,Male,Torgersen North,Torgersen,2019-12-22,Healthy,PAPRI2019,Yes,2019-12-19
GEN-0396,Gentoo,47.64,13.0,217.5,4929.0,Adult,Female,Dream South,Dream,2022-08-08,Healthy,PAPRI2022,No,
ADE-0386,Adelie,37.85,21.0,189.4,4049.0,Adult,,Dream South,Dream,2021-04-29,,PAPRI2021,Yes,2021-04-23
ADE-0387,Adelie,36.91,17.81,,4657.9832307554925,Adult,Male,/Shortcut,Cormorant,2021-07-31,Overweight,PAPRI2021,Yes,2021-07-21
CHN-0376,Chinstrap,41.03,18.53,204.6,3869.0,Adult,,Dream South,Dream,2023-07-07,Healthy,PAPRI2023,Yes,2023-07-05
,Adelie,43.57,19.12,191.6,3613.0,Adult,,Torgersen North,Torgersen,2024-08-25,Healthy,PAPRI2024,Yes,2024-08-14
GEN-0397,Gentoo,,15.29,,,Adult,Female,Torgersen North,Torgersen,2021-10-09,Healthy,PAPRI2021,Yes,2021-10-06
,Gentoo,47.99,16.76,213.4,5174.0,Adult,,,Cormorant,2021-06-26,under weight,,Yes,2021-06-23
,Chinstrap,43.46,19.51,194.1,3684.0,Adult,Female,Shortcut Point,Shortcut,2023-02-14,Underweight,PAPRI2023,Yes,2023-02-07
GEN-0398,Gentoo,44.72,14.92,215.9,5249.0,Juvenile,,Unknown,Biscoe,2021-02-20,Healthy,PAPRI2021,Yes,2021-02-20
ADE-0388,Adelie,42.73,15.95,202.6,,Adult,,Biscoe West,Biscoe,2024-12-17,,PAPRI2024,Yes,2024-12-08
ADE-0389,adeleie,41.09,17.54,198.3,3226.0,Adult,,Dream Island,Torgersen,2022-02-13,Healthy,PAPRI2022,Yes,2022-02-09
CHN-0377,Chinstrap,47.53,17.28,214.1,3221.0,Juvenile,Male,Biscoe West,,2021-06-10,,PAPRI2021,Yes,2021-05-27
ADE-0390,Adelie,42.53696047616795,20.82,185.2,2952.0,Adult,F,Torgersen North,Torgersen,2024-03-11,Overweight,PAPRI2024,Yes,2024-03-10
ADE-0391,Adelie,37.56,19.27,191.4,3650.0,Adult,,Biscoe West,Biscoe,2023-08-24,Healthy,PAPRI20X9,Yes,2023-08-13
GEN-0399,Gentoo,54.89,14.67,222.7,,Adult,Male,Dream South,,2021-12-23,Healthy,PAPRI2021,Yes,2021-12-16
,Chinstrap,46.19,19.61,194.0,4081.0,Juvenile,,cormorant NW,,2024-99-25,Overweight,PAPRI2022,Yes,2022-12-13
,Chinstrap,44.74,17.63,193.5,3960.0,Adult,Female,Biscoe West,Biscoe,2019-11-19,Overweight,PAPRI2019,Yes,2019-11-16
,Adelie,42.89,20.12,182.8,3230.2133390367053,Adult,,Biscoe West,Biscoe,2019-12-30,Healthy,PAPRI2019,Yes,2019-12-24
GEN-0400,Gentoo,46.3,15.0,212.7,5547.0,Adult,Male,Shortcut Point,Shortcut,2021-05-09,,PAPRI2021,Yes,2021-05-02
CHN-0378,Chinstrap,54.14,17.27,204.0,3759.0,Adult,,Dream South,Dream,2023-10-27,Healthy,PAPRI2023,Yes,2023-10-16
GEN-0401,Gentoo,42.14,18.27,221.8,3710.0,Juvenile,Female,Dream South,torg,,Underweight,PAPRI2021,Yes,2021-09-01
,Chinstrap,49.61,16.7,188.4,3880.0,Adult,,Biscoe West,Biscoe,2020-03-26,Overweight,PAPRI2020,Yes,2020-03-21
,,52.75,19.84,200.9,3673.0,Adult,,Biscoe West,Biscoe,2023-07-25,Healthy,PP2020,Yes,2023-07-17
,Gentoo,54.42,13.12,209.4509561789054,5666.0,Adult,,Torgersen North,Torgersen,2023-12-04,Healthy,,No,
ADE-0392,Adelie,35.1,16.93,197.5,4082.0,Juvenile,,Cormorant East,Cormorant,2024-09-07,Overweight,papri2024,Yes,2024-09-07
,Gentoo,47.3,16.23,214.9,3217.0,Chick,,Torgersen North,Torgersen,2023-06-23,Underweight,PAPRI2023,No,
GEN-0402,Gentoo,44.33,15.84,224.7,5690.0,Adult,Female,Cormorant East,Cormorant,2022-10-28,,PAPRI2022,Yes,2022-10-15
CHN-0380,Chinstrap,43.23,19.83,202.1,3995.0,Adult,,Torgersen North,Torgersen,2021-01-05,Healthy,STUDY_2022,Yes,2020-12-23
,Gentoo,,13.0,218.4,4229.0,Juvenile,Male,,Cormorant,2022-07-11,Underweight,PAPRI2022,Yes,2022-07-07
ADE-0393,Adelie,40.18,,193.4,3847.0,Juvenile,Male,Cormorant East,Cormorant,2024-04-25,Overweight,PP2020,Yes,2024-04-21
,Adelie,32.0,16.68,,3765.0,Adult,,Torgersen North,Torgersen,2020-02-15,Healthy,PAPRI2020,,2020-02-09
CHN-0381,Chinstrap,,17.56,185.9,2500.0,Chick,,Biscoe West,Biscoe,2021-09-02,Underweight,PAPRI2021,No,
,Gentoo,48.67,16.54,,5087.0,Adult,,,Biscoe,2019-12-25,Healthy,PAPRI2019,Yes,2019-12-18
CHN-0382,Chinstrap,53.47,17.1,195.2,2702.0,Juvenile,Female,Dream South,Dream,2023-12-20,Underweight,STUDY_2022,Yes,2023-12-09
GEN-0404,Gentto,48.61,13.74,223.5,4327.0,Adult,,Biscoe West,Biscoe,2022-07-01,Healthy,PAPRI2022,No,
ADE-0394,Adelie,,17.2,188.0,3945.0,Adult,Male,,Dream,2022-04-19,Healthy,PAPRI2022,Yes,2022-04-10
CHN-0383,Chinstrap,49.19,15.14,183.9,3777.0,Adult,,Torgersen North,short cut,,Healthy,PAPRI2024,No,
ADE-0395,Adelie,37.58,18.2,191.9,3136.0,Adult,,Biscoe West,Biscoe,2019-11-27,Underweight,PAPRI2019,Yes,2019-11-19
,adeleie,37.05,17.8,183.0,,Adult,Male,Dream South,Dream,2021-03-02,Healthy,PAPRI2021,Yes,2021-02-23
ADE-0396,,36.77,20.68,190.9,3014.0,Juvenile,Female,Shortcut Point,Shortcut,2023-02-13,Underweight,PAPRI2023,Yes,2023-02-11
,Adelie,39.94,18.61,187.7,3241.0,Adult,Male,Torgersen North,Torgersen,2024-01-30,Healthy,PAPRI2024,Yes,2024-01-27
,Chinstrap,51.71,19.36,200.3,3401.0,Adult,Female,Cormorant East,Cormorant,23-04-2022,Underweight,PAPRI2024,Yes,2024-04-11
ADE-0398,Adelie,42.43,17.21,191.1,3632.0,Adult,,Torgersen North,Torgersen,,Overweight,PAPRI2022,Yes,2022-11-15
CHN-0384,Chinstrap,52.01,16.43,187.7,3885.0,Adult,,Torgersen North,Torgersen,2023-04-23,Healthy,PAPRI2023,,2023-04-23
,Chinstrap,54.93,15.66,207.4,3947.0,Adult,Male,dream,Dream,2021-03-22,Healthy,PAPRI2021,Yes,2021-03-15
CHN-0385,Chinstrap,46.2,19.55,206.0,2607.0,Juvenile,,Dream South,short cut,2020-07-08,Underweight,,Yes,2020-06-29
ADE-0399,Adelie,40.9,19.17,182.7,3051.0,Adult,,Biscoe West,Biscoe,2021-11-03,Underweight,PAPRI2021,Yes,2021-10-22
GEN-0405,Gentto,45.3,15.95,200.95139735922183,4534.0,Adult,,Torgersen North,Torgersen,2021-01-18,Healthy,PAPRI2021,Yes,2021-01-07
,Gentoo,46.02,14.5066863298804,218.8,5254.0,unk,,Dream South,Dream,2019-10-25,Healthy,,No,
,Gentoo,49.54,13.95,210.92691178742118,5072.0,Adult,Male,Torgersen North,Torgersen,202-03-19,Healthy,PAPRI2024,No,
,Chinstrap,43.54,20.61,204.3,,Juvenile,Male,Dream South,Dream,2020-07-26,Underweight,PAPRI2020,Yes,2020-07-24
ADE-0400,Adelie,42.19,20.18,184.7,3522.0,Adult,Male,Dream South,,2021-02-17,Healthy,PAPRI2021,Yes,2021-02-07
,Chinstrap,46.33,,191.0,3532.0,Chick,Female,Shortcut Point,Shortcut,2019-12-27,Underweight,PAPRI2019,Yes,2019-12-27
ADE-0401,Adelie,36.46,18.36,193.2,,Adult,Male,Biscoe West,Biscoe,2023-12-12,Overweight,,No,
GEN-0407,Gentoo,48.58,14.99,229.8,5465.0,Adult,F,Cormorant East,Cormorant,2020-08-18,Overweight,PAPRI2020,No,
ADE-0402,Adelie,38.08,18.52,193.1,2500.0,Chick,Male,Dream South,short cut,error,Underweight,,Yes,2023-09-02
ADE-0403,Adelie,43.56,19.69,,3785.0,Adult,Female,Dream South,Dream,2021-06-13,,PAPRI2021,Yes,2021-05-30
,Chinstrap,45.23,19.04,199.6,3467.0,Adult,Male,Cormorant East,Cormorant,2022-05-19,Underweight,PAPRI2022,Yes,2022-05-14
GEN-0408,Gentto,49.7,14.18,216.1,3970.0,Adult,Female,Dream South,Dream,,Healthy,,No,
,Adelie,,16.38,199.2,,chik,,Dream South,Dream,2022-12-03,Healthy,PAPRI2022,No,
,Chinstrap,,18.61,188.9,3415.0,Adult,Female,biscoe 2,Dream,2023-07-03,Healthy,N/A,,2023-06-19
ADE-0404,Adelie,37.87,18.58,186.8,3706.0,unk,Female,Biscoe,Cormorant,2023-09-29,Critically Ill,PAPRI2023,Yes,2023-09-17
CHN-0386,Chinstrap,46.23,21.0,191.0,2935.0,Juvenile,,Biscoe West,Biscoe,2024-08-29,Underweight,PAPRI2024,Yes,2024-08-20
GEN-0409,Gentoo,48.12,14.96,207.4,3419.0,Juvenile,,Cormorant East,Cormorant,2022-07-14,Underweight,PAPRI2022,Yes,2022-07-03
CHN-0387,Chinstrap,53.39,18.05,174.6615524369731,3591.0,Adult,Female,/Shortcut,Shortcut,2023-02-23,Underweight,PAPRI2023,Yes,2023-02-17
,Gentoo,47.63,13.16,223.3,2869.0,Chick,Female,Shortcut Point,Shortcut,2024-12-13,Underweight,papri2024,Yes,2024-12-05
GEN-0410,Gentoo,,13.88,,4783.0,Adult,Female,Cormorant East,Cormorant,2024-11-05,,PAPRI2020,Yes,2020-01-06
,Gentoo,49.2,14.02,204.1,5094.0,Adult,Male,Torgersen North,Torgersen,2020-10-05,Healthy,PAPRI2020,Yes,2020-10-05
ADE-0405,Adelie,39.27,20.13,193.6,3033.0,Juvenile,,Cormorant East,Cormorant,2021-04-02,Underweight,PAPRI2021,No,
,Gentoo,48.52,15.736419641462467,216.6,2937.0,Chick,,Dream South,Dream,2020-01-31,Healthy,PAPRI2020,No,
,Chinstrap,45.67,16.99,204.90251667477784,2500.0,Juvenile,Female,Torgersen North,Torgersen,2024-00-19,Underweight,PAPRI2024,,2024-12-11
ADE-0406,Adelie,,18.86,183.1,3693.0,Adult,,Biscoe West,Biscoe,2020-11-20,Healthy,PAPRI2020,No,
ADE-0407,Adelie,36.95,17.71,190.9,3444.0,Adult,,Biscoe West,Biscoe,06-03-2021,Healthy,PAPRI2024,Yes,2024-04-01
,Chinstrap,47.4,17.28,201.1,3368.0,Juvenile,Male,Torgersen North,Torgersen,2024-11-22,Healthy,PAPRI2024,Yes,2024-11-19
GEN-0411,Gentoo,45.12,15.85,212.6,4220.0,Adult,,Dream South,Dream,,Healthy,,,2021-11-17
ADE-0408,Adelie,34.17,,200.9,3627.0,Adult,Female,biscoe 2,Dream,2024-07-08,,PAPRI2024,Yes,2024-06-30
,Chinstrap,48.72,18.06,198.6,3257.0,Adult,Female,Torgersen North,Torgersen,2021-07-21,Overweight,PAPRI2021,Yes,2021-07-12
ADE-0409,Adelie,35.15,,183.5,3738.0,Adult,,Dream South,Dream,2023-09-01,Healthy,PAPRI2023,Yes,2023-08-26
ADE-0410,Adelie,39.98,17.27,170.0,,Adult,F,,Torgersen,2024-99-09,Healthy,,No,
,Adelie,36.13,21.0,191.31986934902721,3654.0,Adult,,Biscoe West,Biscoe,2020-02-10,Healthy,PAPRI2020,Yes,2020-02-04
GEN-0412,Gentoo,43.11,,213.6,4045.0,,Female,Dream South,Dream,2024-11-05,Healthy,PAPRI2024,Yes,2024-10-31
ADE-0411,adeleie,,18.68,,4061.0,Adult,Male,Torgersen North,Torgersen,2020-09-10,Healthy,PAPRI2020,,2020-09-02
GEN-0413,Gentoo,42.06,,218.7,3723.0,Juvenile,,,Dream,2021-10-16,Critically Ill,,Yes,2021-10-02
ADE-0412,Adelie,35.66,17.86,196.2,,Adult,Unknown,Torgersen North,Torgersen,2022-09-10,Healthy,PAPRI2022,Yes,2022-09-06
ADE-0413,Adelie,38.06,17.95,188.1,3203.0,Juvenile,,Cormorant East,Cormorant,2021-01-12,Underweight,PAPRI2021,,2021-01-11
