tag_id,species,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,age_group,sex,colony_id,island,capture_date,health_status,study_name,clutch_completion,date_egg
ADE-0225,Adelie,38.95,18.83,186.4,2817,Juvenile,Female,Dream South,Dream,2023-05-01,Underweight,PAPRI2023,Yes,2023-04-30
GEN-0230,Gentoo,41.19,17.25,217.9,3096,Chick,,Biscoe West,Biscoe,2022-06-27,Critically Ill,PAPRI2022,Yes,2022-06-21
CHN-0227,Chinstrap,43.54,18.16,178.7,2531,Juvenile,,Torgersen North,Torgersen,2022-04-19,Unwell,PAPRI2022,Yes,2022-04-06
CHN-0228,Chinstrap,45.39,17.8,205.0,3519,Adult,Female,Dream South,Dream,2022-06-06,Healthy,PAPRI2022,Yes,2022-05-23
,Adelie,40.17,18.12,191.5,3018,Juvenile,Female,Torgersen North,Torgersen,2020-08-21,Healthy,PAPRI2020,Yes,2020-08-12
,Adelie,44.7,17.37,200.6,4006,Adult,Male,Dream South,Dream,2020-07-19,Healthy,PAPRI2020,Yes,2020-07-10
ADE-0226,Adelie,36.53,18.6,199.8,3544,Adult,,Dream South,Dream,2022-04-30,Healthy,PAPRI2022,Yes,2022-04-29
,Chinstrap,41.95,18.46,203.9,3458,Adult,Female,Biscoe West,Biscoe,2021-12-09,Underweight,PAPRI2021,Yes,2021-12-07
,Chinstrap,48.07,18.96,193.7,3937,Adult,,Torgersen North,Torgersen,2022-04-25,Healthy,PAPRI2022,Yes,2022-04-14
GEN-0231,Gentoo,49.63,14.82,216.2,5072,Adult,Male,Torgersen North,Torgersen,2021-04-13,Healthy,PAPRI2021,No,
ADE-0227,Adelie,35.37,17.74,177.6,3159,Adult,Female,Biscoe West,Biscoe,2022-01-20,Underweight,PAPRI2022,No,
ADE-0228,Adelie,38.88,20.81,189.9,3787,Adult,,Cormorant East,Cormorant,2022-01-17,Overweight,PAPRI2022,Yes,2022-01-09
ADE-0229,Adelie,37.62,15.96,185.0,2500,Chick,,Dream South,Dream,2023-12-14,Underweight,PAPRI2023,Yes,2023-12-08
ADE-0230,Adelie,39.34,18.55,190.3,2527,Chick,Male,Dream South,Dream,2021-07-31,Underweight,PAPRI2021,Yes,2021-07-24
,Adelie,43.5,21.0,178.7,3766,Adult,,Torgersen North,Torgersen,2022-03-15,Healthy,PAPRI2022,Yes,2022-03-02
ADE-0231,Adelie,41.38,21.0,189.9,2500,Chick,Female,Torgersen North,Torgersen,2020-06-11,Underweight,PAPRI2020,Yes,2020-06-10
GEN-0232,Gentoo,51.11,15.02,220.8,4645,Adult,Female,Cormorant East,Cormorant,2020-09-29,Healthy,PAPRI2020,Yes,2020-09-19
,Gentoo,43.32,16.84,216.3,4862,Adult,,Torgersen North,Torgersen,2024-04-18,Healthy,PAPRI2024,Yes,2024-04-08
,Adelie,39.65,18.59,195.2,3696,Adult,Male,Dream South,Dream,2020-01-08,Healthy,PAPRI2020,Yes,2019-12-25
ADE-0232,Adelie,36.73,18.5,196.7,2926,Juvenile,Female,Dream South,Dream,2019-11-27,Underweight,PAPRI2019,Yes,2019-11-24
,Gentoo,47.6,15.77,217.5,3672,Juvenile,,Biscoe West,Biscoe,2024-03-20,Underweight,PAPRI2024,Yes,2024-03-09
ADE-0233,Adelie,37.5,21.0,189.7,3279,Adult,,Torgersen North,Torgersen,2021-07-22,Healthy,PAPRI2021,No,
GEN-0233,Gentoo,43.8,13.0,221.5,5901,Adult,Male,Dream South,Dream,2021-09-30,Healthy,PAPRI2021,Yes,2021-09-20
CHN-0229,Chinstrap,44.24,17.8,194.2,2795,Juvenile,Female,Torgersen North,Torgersen,2023-05-24,Underweight,PAPRI2023,Yes,2023-05-10
,Adelie,37.04,19.32,189.7,3624,Adult,Male,Dream South,Dream,2023-09-29,Healthy,PAPRI2023,Yes,2023-09-16
,Gentoo,47.95,14.92,219.6,5338,Adult,,Torgersen North,Torgersen,2023-04-15,Healthy,PAPRI2023,Yes,2023-04-03
,Gentoo,49.06,15.31,217.2,4458,Juvenile,,Torgersen North,Torgersen,2023-08-09,Healthy,PAPRI2023,Yes,2023-08-02
,Adelie,40.09,19.49,185.5,3502,Adult,,Dream South,Dream,2021-11-22,Healthy,PAPRI2021,Yes,2021-11-14
GEN-0234,Gentoo,46.23,16.07,218.1,3452,Chick,Male,Biscoe West,Biscoe,2021-06-24,Underweight,PAPRI2021,No,
GEN-0235,Gentoo,47.13,14.55,221.5,4309,Juvenile,Male,Torgersen North,Torgersen,2020-08-06,Healthy,PAPRI2020,Yes,2020-08-03
GEN-0236,Gentoo,43.83,15.3,216.8,4298,Adult,,Biscoe West,Biscoe,2021-08-04,Healthy,PAPRI2021,Yes,2021-07-23
ADE-0234,Adelie,39.17,21.0,188.8,3361,Adult,,Dream South,Dream,2021-05-13,Healthy,PAPRI2021,Yes,2021-05-02
,Chinstrap,57.22,19.54,189.8,3485,Juvenile,Male,Dream South,Dream,2024-03-29,Healthy,PAPRI2024,Yes,2024-03-20
CHN-0230,Chinstrap,46.27,16.7,198.2,2634,Juvenile,,Dream South,Dream,2020-02-10,Underweight,PAPRI2020,Yes,2020-02-07
,Adelie,42.5,16.9,176.6,3383,Juvenile,Male,Biscoe West,Biscoe,2020-09-20,Healthy,PAPRI2020,Yes,2020-09-06
ADE-0235,Adelie,38.46,18.42,191.4,2500,Chick,,Torgersen North,Torgersen,2021-06-29,Underweight,PAPRI2021,No,
,Adelie,36.67,16.31,196.4,3754,Adult,,Biscoe West,Biscoe,2023-04-24,Healthy,PAPRI2023,No,
ADE-0236,Adelie,37.8,18.72,184.0,4008,Adult,Female,Shortcut Point,Shortcut,2022-03-22,Overweight,PAPRI2022,Yes,2022-03-16
,Adelie,38.18,20.56,184.2,3081,Adult,Female,Cormorant East,Cormorant,2022-02-22,Underweight,PAPRI2022,Yes,2022-02-08
CHN-0231,Chinstrap,46.01,19.98,193.7,2829,Juvenile,,Biscoe West,Biscoe,2021-03-10,Underweight,PAPRI2021,No,
CHN-0232,Chinstrap,52.1,21.0,184.0,3889,Adult,Female,Biscoe West,Biscoe,2020-11-04,Overweight,PAPRI2020,Yes,2020-11-04
GEN-0237,Gentoo,44.42,14.87,217.6,4340,Adult,Female,Biscoe West,Biscoe,2021-12-17,Healthy,PAPRI2021,No,
,Chinstrap,51.31,17.87,190.6,4157,Adult,Male,Biscoe West,Biscoe,2024-11-30,Overweight,PAPRI2024,Yes,2024-11-28
ADE-0237,Adelie,39.59,17.64,186.7,3340,Adult,,Cormorant East,Cormorant,2023-12-18,Underweight,PAPRI2023,Yes,2023-12-11
GEN-0238,Gentoo,45.78,15.2,214.6,3981,Adult,,Biscoe West,Biscoe,2024-12-10,Underweight,PAPRI2024,Yes,2024-12-03
ADE-0238,Adelie,37.64,19.02,193.9,3987,Adult,,Shortcut Point,Shortcut,2019-11-27,Overweight,PAPRI2019,Yes,2019-11-23
GEN-0239,Gentoo,45.29,16.8,219.4,4885,Adult,Male,Dream South,Dream,2019-10-26,Healthy,PAPRI2019,Yes,2019-10-15
,Chinstrap,44.19,20.42,197.3,3968,Adult,,Dream South,Dream,2022-08-27,Healthy,PAPRI2022,Yes,2022-08-25
CHN-0233,Chinstrap,54.02,18.0,195.8,4166,Adult,,Torgersen North,Torgersen,2023-06-10,Healthy,PAPRI2023,No,
,Chinstrap,46.82,16.01,201.7,3836,Adult,,Cormorant East,Cormorant,2020-05-11,Overweight,PAPRI2020,Yes,2020-05-06
,Adelie,37.72,19.62,186.4,2798,Juvenile,,Torgersen North,Torgersen,2023-09-01,Underweight,PAPRI2023,Yes,2023-08-19
CHN-0234,Chinstrap,46.1,16.69,193.1,2500,Chick,,Torgersen North,Torgersen,2022-09-10,Underweight,PAPRI2022,Yes,2022-09-04
ADE-0239,Adelie,33.47,17.28,193.0,2878,Juvenile,Female,Torgersen North,Torgersen,2020-10-07,Underweight,PAPRI2020,Yes,2020-09-28
,Adelie,42.02,17.17,197.1,2500,Chick,Male,Torgersen North,Torgersen,2021-03-15,Underweight,PAPRI2021,Yes,2021-03-08
GEN-0240,Gentoo,48.58,15.96,219.2,3484,Juvenile,,Shortcut Point,Shortcut,2020-03-12,Underweight,PAPRI2020,Yes,2020-03-08
,Adelie,35.56,19.45,187.3,4132,Adult,Male,Dream South,Dream,2019-10-20,Unwell,PAPRI2019,Yes,2019-10-08
,Adelie,40.45,15.28,194.4,3207,Adult,Female,Torgersen North,Torgersen,2024-12-21,Healthy,PAPRI2024,Yes,2024-12-12
CHN-0235,Chinstrap,54.14,19.17,187.5,3929,Adult,Female,Dream South,Dream,2024-04-29,Healthy,PAPRI2024,Yes,2024-04-23
CHN-0236,Chinstrap,50.77,15.74,191.2,4146,Adult,,Biscoe West,Biscoe,2024-04-08,Overweight,PAPRI2024,Yes,2024-03-28
,Chinstrap,53.17,18.23,196.6,4140,Adult,Male,Biscoe West,Biscoe,2024-08-14,Overweight,PAPRI2024,Yes,2024-08-02
,Adelie,40.86,16.93,191.8,3777,Adult,,Dream South,Dream,2022-05-31,Healthy,PAPRI2022,Yes,2022-05-31
,Gentoo,47.11,13.78,212.4,4378,Adult,Female,Shortcut Point,Shortcut,2024-08-23,Healthy,PAPRI2024,Yes,2024-08-20
,Gentoo,53.22,13.08,215.4,4737,Adult,,Dream South,Dream,2021-09-13,Healthy,PAPRI2021,Yes,2021-08-30
CHN-0237,Chinstrap,43.82,18.15,194.6,3873,Adult,,Shortcut Point,Shortcut,2023-11-12,Overweight,PAPRI2023,Yes,2023-11-01
ADE-0240,Adelie,40.57,18.54,191.1,3410,Adult,,Cormorant East,Cormorant,2023-10-07,Healthy,PAPRI2023,Yes,2023-09-25
,Adelie,39.34,18.39,186.6,3765,Adult,,Dream South,Dream,2024-08-26,Healthy,PAPRI2024,No,
,Chinstrap,43.49,17.38,183.3,3252,Juvenile,Male,Biscoe West,Biscoe,2020-05-04,Underweight,PAPRI2020,Yes,2020-05-02
,Chinstrap,49.65,20.41,190.6,3364,Adult,Female,Shortcut Point,Shortcut,2023-06-25,Underweight,PAPRI2023,Yes,2023-06-24
GEN-0241,Gentoo,50.24,14.0,219.6,4878,Adult,,Torgersen North,Torgersen,2020-04-03,Healthy,PAPRI2020,Yes,2020-03-31
,Gentoo,44.34,15.31,206.8,4775,Adult,,Cormorant East,Cormorant,2021-11-11,Healthy,PAPRI2021,Yes,2021-10-31
CHN-0238,Chinstrap,49.66,18.46,194.9,3544,Adult,,Biscoe West,Biscoe,2022-03-13,Healthy,PAPRI2022,Yes,2022-03-12
CHN-0239,Chinstrap,42.2,18.55,200.3,2500,Chick,,Torgersen North,Torgersen,2020-10-20,Underweight,PAPRI2020,No,
ADE-0241,Adelie,39.9,18.93,198.3,3759,Adult,,Cormorant East,Cormorant,2019-10-04,Healthy,PAPRI2019,Yes,2019-10-01
CHN-0240,Chinstrap,43.41,17.05,183.4,3793,Adult,Male,Shortcut Point,Shortcut,2022-08-30,Overweight,PAPRI2022,No,
,Chinstrap,46.73,18.03,191.2,3528,Adult,Female,Torgersen North,Torgersen,2024-06-10,Healthy,PAPRI2024,Yes,2024-06-08
GEN-0242,Gentoo,46.93,13.0,225.2,4879,Adult,,Torgersen North,Torgersen,2024-05-22,Healthy,PAPRI2024,Yes,2024-05-18
GEN-0243,Gentoo,41.98,13.82,223.4,3770,Juvenile,,Shortcut Point,Shortcut,2023-09-16,Underweight,PAPRI2023,Yes,2023-09-13
CHN-0241,Chinstrap,45.18,18.39,199.0,3740,Adult,Female,Torgersen North,Torgersen,2020-08-08,Healthy,PAPRI2020,Yes,2020-07-28
,Adelie,40.0,18.43,186.6,2500,Chick,,Biscoe West,Biscoe,2020-10-01,Underweight,PAPRI2020,Yes,2020-09-27
GEN-0244,Gentoo,44.77,16.82,222.1,3807,Juvenile,Female,Shortcut Point,Shortcut,2021-08-22,Underweight,PAPRI2021,No,
CHN-0242,Chinstrap,47.48,16.85,188.5,4012,Adult,Male,Dream South,Dream,2023-09-05,Healthy,PAPRI2023,No,
CHN-0243,Chinstrap,44.41,15.02,191.1,3752,Adult,,Cormorant East,Cormorant,2024-07-06,Overweight,PAPRI2024,Yes,2024-06-26
,Adelie,41.75,16.19,193.0,3806,Adult,Male,Biscoe West,Biscoe,2020-12-03,Healthy,PAPRI2020,Yes,2020-11-22
,Gentoo,41.82,15.17,209.9,4841,Adult,,Torgersen North,Torgersen,2023-07-21,Healthy,PAPRI2023,Yes,2023-07-15
CHN-0244,Chinstrap,48.81,19.45,197.5,2636,Juvenile,Female,Biscoe West,Biscoe,2022-05-28,Underweight,PAPRI2022,Yes,2022-05-20
GEN-0245,Gentoo,46.88,16.14,213.8,4551,Adult,Female,Dream South,Dream,2021-02-13,Critically Ill,PAPRI2021,Yes,2021-02-09
,Gentoo,50.13,13.88,213.2,3665,Juvenile,,Biscoe West,Biscoe,2024-02-05,Underweight,PAPRI2024,Yes,2024-01-26
ADE-0242,Adelie,37.26,16.63,190.2,3343,Adult,,Cormorant East,Cormorant,2021-04-16,Underweight,PAPRI2021,Yes,2021-04-16
ADE-0243,Adelie,38.34,14.79,180.5,2859,Juvenile,,Torgersen North,Torgersen,2024-11-03,Underweight,PAPRI2024,Yes,2024-10-25
GEN-0246,Gentoo,47.82,14.39,221.1,4993,Adult,Male,Dream South,Dream,2021-11-25,Healthy,PAPRI2021,No,
CHN-0245,Chinstrap,40.21,17.66,191.1,2500,Chick,Male,Biscoe West,Biscoe,2022-01-08,Underweight,PAPRI2022,Yes,2021-12-31
,Gentoo,49.77,14.53,208.9,5993,Adult,Male,Cormorant East,Cormorant,2023-12-22,Overweight,PAPRI2023,No,
ADE-0244,Adelie,44.2,20.11,189.3,3378,Adult,Female,Torgersen North,Torgersen,2024-03-27,Healthy,PAPRI2024,Yes,2024-03-18
ADE-0245,Adelie,41.44,20.5,185.9,2500,Chick,Male,Biscoe West,Biscoe,2020-03-22,Underweight,PAPRI2020,Yes,2020-03-17
,Gentoo,41.56,14.48,216.9,5635,Adult,,Torgersen North,Torgersen,2021-02-20,Healthy,PAPRI2021,Yes,2021-02-12
,Chinstrap,49.77,18.9,193.7,3740,Adult,,Biscoe West,Biscoe,2023-08-24,Healthy,PAPRI2023,Yes,2023-08-19
GEN-0247,Gentoo,45.9,15.26,219.5,4102,Juvenile,Male,Dream South,Dream,2021-01-28,Critically Ill,PAPRI2021,Yes,2021-01-15
ADE-0246,Adelie,38.34,20.86,188.8,3509,Adult,Female,Shortcut Point,Shortcut,2021-04-21,Underweight,PAPRI2021,Yes,2021-04-20
,Gentoo,49.36,13.0,224.1,5414,Adult,,Torgersen North,Torgersen,2021-12-28,Healthy,PAPRI2021,No,
CHN-0246,Chinstrap,40.93,19.69,196.9,2916,Juvenile,Female,Shortcut Point,Shortcut,2023-04-19,Underweight,PAPRI2023,Yes,2023-04-14
GEN-0248,Gentoo,51.72,13.35,208.5,4945,Adult,,Biscoe West,Biscoe,2022-02-06,Healthy,PAPRI2022,Yes,2022-01-25
,Chinstrap,48.38,17.46,180.6,4001,Adult,Female,Dream South,Dream,2020-06-12,Healthy,PAPRI2020,Yes,2020-06-06
,Adelie,40.18,19.33,194.8,2500,Chick,,Dream South,Dream,2024-02-10,Underweight,PAPRI2024,Yes,2024-02-07
,Chinstrap,47.2,19.85,188.6,2890,Adult,,Torgersen North,Torgersen,2021-11-14,Underweight,PAPRI2021,Yes,2021-11-13
ADE-0247,Adelie,36.68,17.22,201.7,3958,Adult,,Dream South,Dream,2024-04-09,Healthy,PAPRI2024,No,
,Gentoo,51.09,13.0,220.0,5251,Adult,,Cormorant East,Cormorant,2024-10-10,Underweight,PAPRI2024,Yes,2024-10-04
,Adelie,40.46,15.02,185.7,3466,Adult,,Dream South,Dream,2022-09-23,Healthy,PAPRI2022,Yes,2022-09-17
CHN-0247,Chinstrap,45.97,17.52,203.8,2963,Juvenile,,Biscoe West,Biscoe,2023-09-30,Underweight,PAPRI2023,Yes,2023-09-24
GEN-0249,Gentoo,46.84,14.03,219.0,3388,Chick,,Biscoe West,Biscoe,2021-10-28,Underweight,PAPRI2021,No,
CHN-0248,Chinstrap,48.27,21.0,188.6,2869,Juvenile,,Biscoe West,Biscoe,2024-03-23,Underweight,PAPRI2024,Yes,2024-03-17
GEN-0250,Gentoo,49.44,13.0,209.0,5854,Adult,,Shortcut Point,Shortcut,2021-06-17,Overweight,PAPRI2021,No,
,Chinstrap,47.59,15.83,210.3,3850,Adult,,Cormorant East,Cormorant,2020-03-06,Overweight,PAPRI2020,Yes,2020-03-04
GEN-0251,Gentoo,52.42,13.38,225.7,4704,Adult,,Torgersen North,Torgersen,2022-07-06,Healthy,PAPRI2022,Yes,2022-06-30
,Gentoo,47.31,13.06,217.5,5691,Adult,Male,Dream South,Dream,2022-01-08,Critically Ill,PAPRI2022,No,
,Adelie,33.83,13.72,191.4,3621,Adult,,Biscoe West,Biscoe,2021-02-12,Healthy,PAPRI2021,Yes,2021-01-29
,Gentoo,47.59,15.63,223.5,3324,Chick,Male,Biscoe West,Biscoe,2023-07-13,Underweight,PAPRI2023,Yes,2023-06-29
ADE-0248,Adelie,37.64,18.54,182.1,3513,Adult,Female,Torgersen North,Torgersen,2020-01-13,Healthy,PAPRI2020,Yes,2020-01-08
ADE-0249,Adelie,36.15,15.46,185.7,3758,Adult,,Dream South,Dream,2024-07-08,Healthy,PAPRI2024,Yes,2024-07-04
,Chinstrap,49.78,16.46,201.9,3481,Juvenile,,Torgersen North,Torgersen,2022-12-08,Healthy,PAPRI2022,Yes,2022-11-24
GEN-0252,Gentoo,51.0,13.93,213.1,3904,Adult,,Dream South,Dream,2024-10-01,Underweight,PAPRI2024,Yes,2024-09-26
ADE-0250,Adelie,34.7,19.82,191.5,4043,Adult,Male,Biscoe West,Biscoe,2021-09-16,Overweight,PAPRI2021,Yes,2021-09-11
ADE-0251,Adelie,41.84,15.79,192.7,3798,Adult,Male,Torgersen North,Torgersen,2022-01-19,Healthy,PAPRI2022,Yes,2022-01-17
GEN-0253,Gentoo,43.17,15.62,219.9,4626,Adult,Female,Torgersen North,Torgersen,2022-02-24,Healthy,PAPRI2022,Yes,2022-02-20
ADE-0252,Adelie,39.93,18.73,181.7,3766,Adult,Male,Shortcut Point,Shortcut,2021-09-24,Overweight,PAPRI2021,Yes,2021-09-10
,Gentoo,48.05,14.3,222.1,3846,Juvenile,Female,Torgersen North,Torgersen,2022-02-09,Healthy,PAPRI2022,Yes,2022-02-07
GEN-0254,Gentoo,50.62,14.91,213.9,3979,Adult,,Torgersen North,Torgersen,2021-03-28,Healthy,PAPRI2021,Yes,2021-03-21
,Gentoo,44.69,13.38,216.5,5070,Adult,,Biscoe West,Biscoe,2024-09-09,Healthy,PAPRI2024,Yes,2024-08-29
CHN-0249,Chinstrap,45.7,19.26,208.0,3669,Adult,,Torgersen North,Torgersen,2020-06-15,Healthy,PAPRI2020,No,
GEN-0255,Gentoo,51.97,16.13,219.1,5053,Adult,Male,Torgersen North,Torgersen,2022-03-08,Healthy,PAPRI2022,Yes,2022-03-07
CHN-0250,Chinstrap,49.3,18.98,190.5,3141,Juvenile,,Torgersen North,Torgersen,2021-02-22,Underweight,PAPRI2021,Yes,2021-02-18
GEN-0256,Gentoo,51.5,15.5,215.1,5478,Adult,Male,Torgersen North,Torgersen,2023-09-05,Healthy,PAPRI2023,No,
GEN-0257,Gentoo,39.0,16.43,221.6,3270,Juvenile,Female,Biscoe West,Biscoe,2019-12-18,Underweight,PAPRI2019,Yes,2019-12-16
CHN-0251,Chinstrap,54.65,16.55,203.5,3219,Juvenile,,Torgersen North,Torgersen,2021-11-17,Healthy,PAPRI2021,Yes,2021-11-07
ADE-0253,Adelie,38.45,20.09,184.3,3285,Adult,Female,Torgersen North,Torgersen,2023-05-11,Unwell,PAPRI2023,Yes,2023-05-07
,Chinstrap,47.89,19.9,193.3,3022,Juvenile,,Biscoe West,Biscoe,2020-10-07,Unwell,PAPRI2020,Yes,2020-10-02
,Adelie,38.82,16.18,186.8,2615,Juvenile,,Torgersen North,Torgersen,2022-03-01,Underweight,PAPRI2022,Yes,2022-02-24
,Chinstrap,46.4,19.66,197.1,2500,Chick,Male,Dream South,Dream,2021-08-09,Underweight,PAPRI2021,Yes,2021-07-29
GEN-0258,Gentoo,54.99,14.86,213.2,6130,Adult,,Dream South,Dream,2020-12-04,Overweight,PAPRI2020,Yes,2020-12-03
,Adelie,40.02,17.7,183.0,3924,Adult,Male,Biscoe West,Biscoe,2020-10-30,Healthy,PAPRI2020,Yes,2020-10-29
GEN-0259,Gentoo,44.65,14.39,211.0,5270,Adult,Male,Biscoe West,Biscoe,2022-09-27,Healthy,PAPRI2022,No,
CHN-0252,Chinstrap,46.9,17.32,184.0,2609,Juvenile,,Biscoe West,Biscoe,2024-07-13,Underweight,PAPRI2024,Yes,2024-07-08
CHN-0253,Chinstrap,44.62,18.23,196.5,3141,Adult,,Dream South,Dream,2020-02-16,Underweight,PAPRI2020,Yes,2020-02-08
,Adelie,41.98,21.0,191.9,2994,Juvenile,,Torgersen North,Torgersen,2021-05-16,Unwell,PAPRI2021,No,
ADE-0254,Adelie,37.72,17.28,189.3,3884,Adult,,Biscoe West,Biscoe,2024-08-17,Healthy,PAPRI2024,Yes,2024-08-10
GEN-0260,Gentoo,45.73,14.71,204.9,4959,Adult,Female,Dream South,Dream,2020-11-27,Healthy,PAPRI2020,Yes,2020-11-24
,Gentoo,50.42,15.16,212.4,5759,Adult,,Biscoe West,Biscoe,2022-04-20,Overweight,PAPRI2022,No,
CHN-0254,Chinstrap,42.85,18.93,196.9,3015,Juvenile,Male,Cormorant East,Cormorant,2020-09-15,Underweight,PAPRI2020,No,
ADE-0255,Adelie,39.87,17.76,192.9,3803,Adult,Male,Biscoe West,Biscoe,2021-04-06,Healthy,PAPRI2021,Yes,2021-04-03
,Adelie,37.11,18.51,179.4,2500,Chick,Female,Dream South,Dream,2021-07-26,Underweight,PAPRI2021,Yes,2021-07-18
CHN-0255,Chinstrap,47.32,16.56,180.5,3626,Adult,,Biscoe West,Biscoe,2021-07-26,Healthy,PAPRI2021,Yes,2021-07-26
,Chinstrap,49.14,19.03,195.6,3756,Adult,Male,Torgersen North,Torgersen,2022-10-05,Healthy,PAPRI2022,No,
GEN-0261,Gentoo,45.78,14.46,220.5,5287,Adult,Female,Torgersen North,Torgersen,2024-08-16,Healthy,PAPRI2024,Yes,2024-08-13
CHN-0256,Chinstrap,44.69,19.34,217.6,3032,Juvenile,,Torgersen North,Torgersen,2024-04-11,Underweight,PAPRI2024,Yes,2024-04-04
ADE-0256,Adelie,37.76,18.7,189.9,3237,Adult,Female,Biscoe West,Biscoe,2020-04-09,Underweight,PAPRI2020,Yes,2020-03-27
ADE-0257,Adelie,32.67,18.09,184.1,3802,Adult,,Torgersen North,Torgersen,2023-05-19,Healthy,PAPRI2023,Yes,2023-05-05
ADE-0258,Adelie,40.34,17.9,186.6,4154,Adult,Male,Cormorant East,Cormorant,2020-02-25,Overweight,PAPRI2020,Yes,2020-02-15
CHN-0257,Chinstrap,42.51,18.91,191.9,3641,Adult,,Torgersen North,Torgersen,2024-04-11,Unwell,PAPRI2024,No,
,Adelie,39.09,17.92,194.1,3676,Adult,,Cormorant East,Cormorant,2019-12-29,Healthy,PAPRI2019,Yes,2019-12-25
ADE-0259,Adelie,34.59,21.0,187.5,3755,Adult,,Shortcut Point,Shortcut,2019-10-20,Overweight,PAPRI2019,Yes,2019-10-09
CHN-0258,Chinstrap,51.1,17.16,198.2,2500,Chick,Female,Cormorant East,Cormorant,2024-04-27,Underweight,PAPRI2024,Yes,2024-04-25
ADE-0260,Adelie,32.9,18.81,195.5,3318,Adult,,Torgersen North,Torgersen,2020-06-09,Unwell,PAPRI2020,Yes,2020-06-05
ADE-0261,Adelie,38.43,19.29,189.3,4497,Adult,Male,Dream South,Dream,2019-11-19,Overweight,PAPRI2019,Yes,2019-11-14
,Gentoo,46.51,13.0,228.1,4895,Adult,,Torgersen North,Torgersen,2023-08-07,Healthy,PAPRI2023,No,
CHN-0259,Chinstrap,47.86,18.33,217.7,2749,Juvenile,Female,Torgersen North,Torgersen,2021-10-01,Underweight,PAPRI2021,Yes,2021-09-26
ADE-0262,Adelie,39.82,19.44,202.4,2895,Adult,Female,Cormorant East,Cormorant,2023-02-10,Underweight,PAPRI2023,Yes,2023-01-27
,Gentoo,40.59,14.37,230.0,5153,Adult,Male,Biscoe West,Biscoe,2021-04-08,Healthy,PAPRI2021,Yes,2021-03-25
CHN-0260,Chinstrap,49.76,19.58,190.5,3972,Adult,Male,Cormorant East,Cormorant,2024-07-30,Overweight,PAPRI2024,Yes,2024-07-20
,Adelie,32.22,19.43,184.7,3753,Adult,,Dream South,Dream,2024-02-25,Healthy,PAPRI2024,Yes,2024-02-24
GEN-0262,Gentoo,53.0,15.52,213.1,4644,Adult,Female,Dream South,Dream,2020-06-18,Healthy,PAPRI2020,No,
,Chinstrap,46.83,15.82,195.2,3525,Adult,Female,Dream South,Dream,2020-07-10,Healthy,PAPRI2020,Yes,2020-07-07
CHN-0261,Chinstrap,42.98,18.97,198.2,3913,Adult,,Dream South,Dream,2022-09-25,Healthy,PAPRI2022,Yes,2022-09-24
,Gentoo,48.05,14.3,205.6,5578,Adult,,Biscoe West,Biscoe,2024-04-18,Healthy,PAPRI2024,Yes,2024-04-15
CHN-0262,Chinstrap,50.99,16.73,185.8,4082,Adult,Female,Torgersen North,Torgersen,2020-06-30,Healthy,PAPRI2020,Yes,2020-06-25
,Chinstrap,51.18,17.63,216.5,3382,Adult,,Cormorant East,Cormorant,2021-05-26,Underweight,PAPRI2021,Yes,2021-05-18
,Chinstrap,45.86,19.5,189.7,4413,Adult,Male,Torgersen North,Torgersen,2020-05-28,Overweight,PAPRI2020,Yes,2020-05-22
GEN-0263,Gentoo,40.83,14.18,215.2,4985,Adult,Male,Torgersen North,Torgersen,2023-06-19,Healthy,PAPRI2023,Yes,2023-06-10
,Adelie,35.46,19.84,181.1,3829,Adult,Male,Torgersen North,Torgersen,2019-10-26,Healthy,PAPRI2019,Yes,2019-10-24
,Adelie,37.03,17.35,185.8,2867,Juvenile,,Dream South,Dream,2021-06-05,Underweight,PAPRI2021,Yes,2021-05-29
GEN-0264,Gentoo,43.42,16.27,219.9,4794,Juvenile,Male,Biscoe West,Biscoe,2023-02-19,Healthy,PAPRI2023,Yes,2023-02-19
CHN-0263,Chinstrap,46.1,19.01,179.2,4146,Adult,,Cormorant East,Cormorant,2022-11-08,Overweight,PAPRI2022,Yes,2022-10-30
GEN-0265,Gentoo,50.44,15.13,208.7,3846,Juvenile,,Dream South,Dream,2021-04-09,Underweight,PAPRI2021,Yes,2021-04-07
GEN-0266,Gentoo,40.7,14.38,215.6,5551,Adult,Male,Torgersen North,Torgersen,2024-05-11,Healthy,PAPRI2024,Yes,2024-04-28
ADE-0263,Adelie,41.77,17.83,197.7,3963,Adult,Female,Cormorant East,Cormorant,2024-05-21,Overweight,PAPRI2024,Yes,2024-05-16
GEN-0267,Gentoo,47.61,16.11,216.6,3033,Juvenile,Female,Dream South,Dream,2023-02-17,Underweight,PAPRI2023,Yes,2023-02-14
CHN-0264,Chinstrap,42.23,17.42,194.7,2813,Juvenile,Male,Torgersen North,Torgersen,2023-12-28,Underweight,PAPRI2023,Yes,2023-12-25
GEN-0268,Gentoo,52.51,13.72,220.0,4171,Juvenile,Male,Shortcut Point,Shortcut,2022-11-28,Underweight,PAPRI2022,Yes,2022-11-28
CHN-0265,Chinstrap,48.41,18.65,184.4,3367,Adult,,Torgersen North,Torgersen,2023-12-18,Healthy,PAPRI2023,Yes,2023-12-15
CHN-0266,Chinstrap,50.93,16.74,204.8,3752,Adult,,Cormorant East,Cormorant,2023-09-09,Overweight,PAPRI2023,Yes,2023-08-26
